"id"	"cefr"	"topic"	"arabic"	"source_form"	"latin"	"ko"	"en"	"kind"	"marker_type"	"oran_marker"	"evidence"	"status"	"source_id"	"source_locator"	"note"
"OD-0011"	"A1"	"greeting"	"صباح الخير"	""	"sba7 lkhir"	"좋은 아침"	"good morning"	"phrase"	"none"	"common"	"ALGERIAN_COMMON"	"native_review_required"	"S4"	"S4 country-level comparison only"	"범알제리형"
"OD-0012"	"A1"	"greeting"	"مساء الخير"	""	"msa lkhir"	"좋은 저녁"	"good evening"	"phrase"	"none"	"common"	"ALGERIAN_COMMON"	"native_review_required"	"S4"	"S4 country-level comparison only"	"범알제리형"
"OD-0013"	"A1"	"people"	"أنا"	""	"ana"	"나"	"I"	"word"	"none"	"common"	"ALGERIAN_COMMON"	"native_review_required"	"S4"	"S4 country-level comparison only"	""
"OD-0014"	"A1"	"people"	"نتا"	""	"nta"	"너(남)"	"you masculine"	"word"	"grammar"	"gendered 2sg"	"ORAN_STUDY"	"study_backed"	"S1"	"S1 Linguistic features § / S2 pp.219-233"	"Oran은 2인칭 단수 성 구별"
"OD-0015"	"A1"	"people"	"نتي"	""	"nti"	"너(여)"	"you feminine"	"word"	"grammar"	"gendered 2sg"	"ORAN_STUDY"	"study_backed"	"S1"	"S1 Linguistic features § / S2 pp.219-233"	"Oran은 2인칭 단수 성 구별"
"OD-0016"	"A1"	"people"	"هو"	""	"huwwa"	"그"	"he"	"word"	"none"	"common"	"ALGERIAN_COMMON"	"native_review_required"	"S4"	"S4 country-level comparison only"	""
"OD-0017"	"A1"	"people"	"هي"	""	"hiya"	"그녀"	"she"	"word"	"none"	"common"	"ALGERIAN_COMMON"	"native_review_required"	"S4"	"S4 country-level comparison only"	""
"OD-0018"	"A1"	"people"	"حنا"	""	"7na"	"우리"	"we"	"word"	"none"	"common"	"ALGERIAN_COMMON"	"native_review_required"	"S4"	"S4 country-level comparison only"	""
"OD-0019"	"A1"	"people"	"نتوما"	""	"ntuma"	"너희"	"you plural"	"word"	"none"	"common"	"ALGERIAN_COMMON"	"native_review_required"	"S4"	"S4 country-level comparison only"	""
"OD-0020"	"A1"	"people"	"خويا"	""	"khuya"	"내 형제; 친구"	"my brother; mate"	"word"	"none"	"common"	"ALGERIAN_COMMON"	"native_review_required"	"S4"	"S4 country-level comparison only"	"친근한 호칭"
"OD-0021"	"A1"	"people"	"صاحبي"	""	"sa7bi"	"내 친구"	"my friend"	"word"	"none"	"common"	"ALGERIAN_COMMON"	"native_review_required"	"S4"	"S4 country-level comparison only"	""
"OD-0022"	"A1"	"people"	"سيد"	"سيد"	"siyyed"	"남자; 사람"	"man; person"	"word"	"none"	"common"	"CORVAM_DIRECT"	"attested"	"S1"	"S1 Audio 1, transcript (16-18)"	""
"OD-0023"	"A1"	"questions"	"شا؟"	"شا؟"	"cha?"	"뭐?"	"what?"	"word"	"lexicon"	"cha"	"CORVAM_DIRECT"	"attested"	"S1"	"S1 Audio 1, transcript (7)"	"전사 ša"
"OD-0024"	"A1"	"questions"	"شكون؟"	""	"chkun?"	"누구?"	"who?"	"word"	"none"	"common"	"ALGERIAN_COMMON"	"native_review_required"	"S4"	"S4 country-level comparison only"	""
"OD-0025"	"A1"	"questions"	"وين؟"	""	"win?"	"어디?"	"where?"	"word"	"none"	"common"	"ALGERIAN_COMMON"	"native_review_required"	"S4"	"S4 country-level comparison only"	""
"OD-0026"	"A1"	"questions"	"كيفاش؟"	""	"kifach?"	"어떻게?"	"how?"	"word"	"none"	"common"	"ALGERIAN_COMMON"	"native_review_required"	"S4"	"S4 country-level comparison only"	""
"OD-0027"	"A1"	"questions"	"قداش؟"	""	"geddach?"	"얼마?"	"how much?"	"word"	"phonology"	"g realization"	"PEDAGOGICAL_COMPOSED"	"native_review_required"	"S1"	"constructed from cited forms"	"/q/~/g/ 교대 가능"
"OD-0028"	"A1"	"questions"	"علاش؟"	""	"3lach?"	"왜?"	"why?"	"word"	"none"	"common"	"ALGERIAN_COMMON"	"native_review_required"	"S4"	"S4 country-level comparison only"	""
"OD-0029"	"A1"	"questions"	"مالك؟"	""	"malek?"	"무슨 일이야?"	"what is wrong?"	"phrase"	"lexicon"	"malek"	"ORAN_STUDY"	"study_backed"	"S1"	"S1 Linguistic features § / S2 pp.219-233"	"서부 공유형"
"OD-0030"	"A1"	"questions"	"كاين؟"	"كاين؟"	"kayen?"	"있어?"	"is there?"	"pattern"	"none"	"common"	"CORVAM_DIRECT"	"attested"	"S1"	"S1 Audio 1, transcript (8-9)"	""
"OD-0031"	"A1"	"questions"	"ما كاش"	"ما كاش"	"makash"	"없어"	"there is not"	"phrase"	"none"	"common"	"CORVAM_DIRECT"	"attested"	"S1"	"S1 Audio 1, transcript (9)"	"ma...ch 부정"
"OD-0032"	"A1"	"questions"	"وش هذا؟"	""	"wech hada?"	"이게 뭐야?"	"what is this?"	"phrase"	"none"	"common"	"PEDAGOGICAL_COMPOSED"	"native_review_required"	"S4"	"S4 country-level comparison only"	""
"OD-0033"	"A1"	"questions"	"شحال؟"	""	"ch7al?"	"몇; 얼마?"	"how many; how much?"	"word"	"none"	"common"	"ALGERIAN_COMMON"	"native_review_required"	"S4"	"S4 country-level comparison only"	""
"OD-0034"	"A1"	"questions"	"بصح؟"	""	"bessa7?"	"정말?"	"really?"	"phrase"	"none"	"common"	"ALGERIAN_COMMON"	"native_review_required"	"S4"	"S4 country-level comparison only"	""
"OD-0035"	"A1"	"verbs"	"بغى"	""	"bgha"	"원하다"	"to want"	"word"	"lexicon"	"bgha"	"ORAN_STUDY"	"study_backed"	"S1"	"S1 Linguistic features § / S2 pp.219-233"	"Oran에서 흔한 ‘원하다’"
"OD-0036"	"A1"	"verbs"	"حب"	""	"7ebb"	"좋아하다; 원하다"	"to like; want"	"word"	"lexicon"	"7ebb"	"ORAN_STUDY"	"study_backed"	"S1"	"S1 Linguistic features § / S2 pp.219-233"	"bgha와 병용"
"OD-0037"	"A1"	"verbs"	"هدر"	"هدر"	"hder"	"말하다"	"to speak"	"word"	"none"	"common"	"CORVAM_DIRECT"	"attested"	"S1"	"S1 Audio 1, transcript (1-2)"	""
"OD-0038"	"A1"	"verbs"	"سقسى"	""	"sqsa"	"묻다"	"to ask"	"word"	"lexicon"	"sqsa"	"ORAN_STUDY"	"study_backed"	"S1"	"S1 Linguistic features § / S2 pp.219-233"	""
"OD-0039"	"A1"	"verbs"	"حوس على"	"حوس على"	"7awwes 3la"	"찾다"	"to look for"	"phrase"	"lexicon"	"7awwes 3la"	"CORVAM_DIRECT"	"attested"	"S1"	"S1 Audio 1, transcript (3)"	""
"OD-0040"	"A1"	"verbs"	"قارع"	""	"garre3"	"기다리다"	"to wait"	"word"	"lexicon"	"garre3"	"ORAN_STUDY"	"study_backed"	"S1"	"S1 Linguistic features § / S2 pp.219-233"	"qare3/stenna 변이; g는 지역 음가 반영"
"OD-0041"	"A1"	"verbs"	"ستنى"	""	"stenna"	"기다리다"	"to wait"	"word"	"none"	"common"	"ORAN_STUDY"	"study_backed"	"S1"	"S1 Linguistic features § / S2 pp.219-233"	"qare3와 병용"
"OD-0042"	"A1"	"verbs"	"قدر"	""	"qder"	"할 수 있다"	"can; be able"	"word"	"lexicon"	"qder"	"ORAN_STUDY"	"study_backed"	"S1"	"S1 Linguistic features § / S2 pp.219-233"	"nejjem과 병용"
"OD-0043"	"A1"	"verbs"	"نجم"	""	"nejjem"	"할 수 있다"	"can; be able"	"word"	"lexicon"	"nejjem"	"ORAN_STUDY"	"study_backed"	"S1"	"S1 Linguistic features § / S2 pp.219-233"	"qder와 병용"
"OD-0044"	"A1"	"verbs"	"راح"	"راح"	"ra7"	"갔다"	"he went"	"word"	"none"	"common"	"CORVAM_DIRECT"	"attested"	"S1"	"S1 Audio 1, transcript (12,16)"	""
"OD-0045"	"A1"	"verbs"	"جا"	"جا"	"ja"	"왔다"	"he came"	"word"	"none"	"common"	"CORVAM_DIRECT"	"attested"	"S1"	"S1 Audio 1, transcript (16)"	""
"OD-0046"	"A1"	"verbs"	"دخل"	"دخل"	"dkhel"	"들어갔다"	"he entered"	"word"	"none"	"common"	"CORVAM_DIRECT"	"attested"	"S1"	"S1 Audio 1, transcript (4)"	"실제 발화에서 txel 무성음화도 관찰"
"OD-0047"	"A1"	"verbs"	"خرج"	""	"khrej"	"나갔다"	"he went out"	"word"	"none"	"common"	"ALGERIAN_COMMON"	"native_review_required"	"S4"	"S4 country-level comparison only"	""
"OD-0048"	"A1"	"verbs"	"خدم"	"خدم"	"khdem"	"일하다"	"to work"	"word"	"none"	"common"	"CORVAM_DIRECT"	"attested"	"S1"	"S1 Audio 1, transcript (7-9)"	""
"OD-0049"	"A1"	"verbs"	"قرا"	"قرا"	"gra"	"읽다; 공부하다"	"to read; study"	"word"	"phonology"	"g realization"	"CORVAM_DIRECT"	"attested"	"S1"	"S1 Audio 1, transcript (19)"	"전사 qrā; /q/~/g/ 교대 주의"
"OD-0050"	"A1"	"verbs"	"شرا"	"شرا"	"chra"	"샀다"	"he bought"	"word"	"none"	"common"	"CORVAM_DIRECT"	"attested"	"S1"	"S1 Audio 1, transcript (19)"	"명령 복수 šru가 전사됨"
"OD-0051"	"A1"	"verbs"	"باع"	"باع"	"ba3"	"팔았다"	"he sold"	"word"	"none"	"common"	"CORVAM_DIRECT"	"attested"	"S1"	"S1 Audio 1, transcript (12-17)"	""
"OD-0052"	"A1"	"verbs"	"عطى"	"عطى"	"3ta"	"주었다"	"he gave"	"word"	"none"	"common"	"CORVAM_DIRECT"	"attested"	"S1"	"S1 Audio 1, transcript (11)"	""
"OD-0053"	"A1"	"verbs"	"دى"	"دى"	"dda"	"가져갔다"	"he took"	"word"	"none"	"common"	"CORVAM_DIRECT"	"attested"	"S1"	"S1 Audio 1, transcript (11,17)"	"명령 ddi가 전사됨"
"OD-0054"	"A2"	"verbs"	"عقل على"	""	"3qel 3la"	"기억하다"	"to remember"	"phrase"	"lexicon"	"3qel 3la"	"ORAN_STUDY"	"study_backed"	"S1"	"S1 Linguistic features § / S2 pp.219-233"	"서부 공유형"
"OD-0055"	"A1"	"places"	"وهران"	""	"Wehran"	"오랑"	"Oran"	"word"	"none"	"common"	"ORAN_STUDY"	"study_backed"	"S1"	"S1 Linguistic features § / S2 pp.219-233"	"현지명"
"OD-0056"	"A1"	"places"	"حانوت"	"حانوت"	"7anut"	"가게"	"shop"	"word"	"none"	"common"	"CORVAM_DIRECT"	"attested"	"S1"	"S1 Audio 1, transcript (4)"	""
"OD-0057"	"A1"	"places"	"حوانيت"	""	"7wanit"	"가게들"	"shops"	"word"	"lexicon"	"7wanit"	"ORAN_STUDY"	"study_backed"	"S1"	"S1 Linguistic features § / S2 pp.219-233"	"Oran의 Hilali형 복수"
"OD-0058"	"A1"	"places"	"دار"	""	"dar"	"집"	"house"	"word"	"none"	"common"	"ALGERIAN_COMMON"	"native_review_required"	"S4"	"S4 country-level comparison only"	""
"OD-0059"	"A1"	"places"	"خدمة"	"خدمة"	"khedma"	"일; 직업"	"work; job"	"word"	"none"	"common"	"CORVAM_DIRECT"	"attested"	"S1"	"S1 Audio 1, transcript (3,5,8-9)"	""
"OD-0060"	"A1"	"places"	"قريب"	"قريب"	"grib"	"가까운"	"near"	"word"	"phonology"	"g realization"	"CORVAM_DIRECT"	"attested"	"S1"	"S1 Audio 1, transcript (6) + Phonology §"	"grib~qrib 교대가 직접 기술됨"
"OD-0061"	"A1"	"places"	"نيشان"	""	"nichan"	"곧장"	"straight"	"word"	"lexicon"	"nichan"	"ORAN_STUDY"	"study_backed"	"S1"	"S1 Linguistic features § / S2 pp.219-233"	"서부 공유형"
"OD-0062"	"A1"	"places"	"خاوي"	""	"khawi"	"빈"	"empty"	"word"	"lexicon"	"khawi"	"ORAN_STUDY"	"study_backed"	"S1"	"S1 Linguistic features § / S2 pp.219-233"	"서부 공유형"
"OD-0063"	"A1"	"places"	"غادي"	""	"ghadi"	"~할 것이다; 가는"	"future; going"	"pattern"	"grammar"	"ghadi"	"ORAN_STUDY"	"study_backed"	"S1"	"S1 Linguistic features § / S2 pp.219-233"	"Oran 미래 표지"
"OD-0064"	"A1"	"places"	"أرواح"	""	"arwa7"	"와!"	"come!"	"phrase"	"lexicon"	"arwa7"	"ORAN_STUDY"	"study_backed"	"S1"	"S1 Linguistic features § / S2 pp.219-233"	""
"OD-0065"	"A1"	"food_shop"	"دراهم"	""	"drahem"	"돈"	"money"	"word"	"none"	"common"	"ORAN_STUDY"	"study_backed"	"S1"	"S1 Linguistic features § / S2 pp.219-233"	""
"OD-0066"	"A1"	"food_shop"	"خبز"	""	"khobz"	"빵"	"bread"	"word"	"none"	"common"	"ALGERIAN_COMMON"	"native_review_required"	"S4"	"S4 country-level comparison only"	""
"OD-0067"	"A1"	"food_shop"	"ما"	""	"ma"	"물"	"water"	"word"	"none"	"common"	"ALGERIAN_COMMON"	"native_review_required"	"S4"	"S4 country-level comparison only"	"표기 변이 존재"
"OD-0068"	"A1"	"food_shop"	"قهوة"	""	"gahwa"	"커피"	"coffee"	"word"	"phonology"	"g realization"	"PEDAGOGICAL_COMPOSED"	"native_review_required"	"S1"	"constructed from cited forms"	"qahwa/gahwa 변이"
"OD-0069"	"A1"	"food_shop"	"كتاب"	"كتاب"	"ktab"	"책"	"book"	"word"	"none"	"common"	"CORVAM_DIRECT"	"attested"	"S1"	"S1 Audio 1, transcript (19)"	""
"OD-0070"	"A1"	"food_shop"	"كتوبة"	"كتوبة"	"ktuba"	"책들"	"books"	"word"	"none"	"common"	"CORVAM_DIRECT"	"attested"	"S1"	"S1 Audio 1, transcript (10-17)"	"녹음 전사형"
"OD-0071"	"A1"	"food_shop"	"نحب هذا"	""	"n7ebb hada"	"이걸 원해"	"I want this"	"phrase"	"none"	"common"	"PEDAGOGICAL_COMPOSED"	"native_review_required"	"S1"	"constructed from cited forms"	"검증 어휘의 교육용 조합"
"OD-0072"	"A1"	"food_shop"	"قداش هذا؟"	""	"geddach hada?"	"이거 얼마예요?"	"how much is this?"	"phrase"	"phonology"	"g realization"	"PEDAGOGICAL_COMPOSED"	"native_review_required"	"S1"	"constructed from cited forms"	"원어민 확인 필요"
"OD-0073"	"A1"	"food_shop"	"عطيني هذا"	""	"3tini hada"	"이거 주세요"	"give me this"	"phrase"	"none"	"common"	"PEDAGOGICAL_COMPOSED"	"native_review_required"	"S1"	"constructed from cited forms"	"공손성은 상황 의존"
"OD-0074"	"A1"	"food_shop"	"ما عنديش دراهم"	""	"ma 3andich drahem"	"돈이 없어"	"I do not have money"	"phrase"	"grammar"	"ma...ch"	"PEDAGOGICAL_COMPOSED"	"native_review_required"	"S1"	"constructed from cited forms"	"알제리식 부정 조합"
"OD-0075"	"A1"	"time_number"	"واحد"	"واحد"	"wa7ed"	"하나; 어떤 사람"	"one; someone"	"word"	"none"	"common"	"CORVAM_DIRECT"	"attested"	"S1"	"S1 Audio 1, transcript (1,10,13)"	""
"OD-0076"	"A1"	"time_number"	"زوج"	""	"zuj"	"둘"	"two"	"word"	"none"	"common"	"ALGERIAN_COMMON"	"native_review_required"	"S4"	"S4 country-level comparison only"	""
"OD-0077"	"A1"	"time_number"	"ثلاثة"	""	"tlata"	"셋"	"three"	"word"	"phonology"	"stopped interdental"	"ORAN_STUDY"	"study_backed"	"S1"	"S1 Linguistic features § / S2 pp.219-233"	"고대 치간음이 폐쇄음으로 실현"
"OD-0078"	"A1"	"time_number"	"خمسة"	"خمسة"	"khamsa"	"다섯"	"five"	"word"	"none"	"common"	"CORVAM_DIRECT"	"attested"	"S1"	"S1 Audio 1, transcript (12)"	"녹음에 ‘5분’"
"OD-0079"	"A1"	"time_number"	"عشرة"	"عشرة"	"3achra"	"열"	"ten"	"word"	"none"	"common"	"CORVAM_DIRECT"	"attested"	"S1"	"S1 Audio 1, transcript (10-16)"	""
"OD-0080"	"A1"	"time_number"	"عشرين"	"عشرين"	"3echrin"	"스물"	"twenty"	"word"	"none"	"common"	"CORVAM_DIRECT"	"attested"	"S1"	"S1 Audio 1, transcript (16)"	""
"OD-0081"	"A1"	"time_number"	"دقيقة"	"دقيقة"	"dqiqa"	"분"	"minute"	"word"	"none"	"common"	"CORVAM_DIRECT"	"attested"	"S1"	"S1 Audio 1, transcript (12,16)"	""
"OD-0082"	"A1"	"time_number"	"نهار"	"نهار"	"nhar"	"날; 낮"	"day"	"word"	"none"	"common"	"CORVAM_DIRECT"	"attested"	"S1"	"S1 Audio 1, transcript (17)"	""
"OD-0083"	"A1"	"time_number"	"اليوم"	""	"lyum"	"오늘"	"today"	"word"	"none"	"common"	"ALGERIAN_COMMON"	"native_review_required"	"S4"	"S4 country-level comparison only"	""
"OD-0084"	"A1"	"time_number"	"غدوة"	""	"ghodwa"	"내일"	"tomorrow"	"word"	"none"	"common"	"ALGERIAN_COMMON"	"native_review_required"	"S4"	"S4 country-level comparison only"	""
"OD-0085"	"A1"	"state"	"مليح"	""	"mli7"	"좋은"	"good"	"word"	"lexicon"	"mli7"	"ORAN_STUDY"	"study_backed"	"S1"	"S1 Linguistic features § / S2 pp.219-233"	"ghaya와 병용"
"OD-0086"	"A1"	"state"	"غاية"	"غاية"	"ghaya"	"아주 좋은; 잘"	"very good; well"	"word"	"lexicon"	"ghaya"	"CORVAM_DIRECT"	"attested"	"S1"	"S1 Audio 1, transcript (1)"	""
"OD-0087"	"A1"	"state"	"شباب"	""	"chbab"	"예쁜; 멋진"	"beautiful; nice"	"word"	"lexicon"	"chbab"	"ORAN_STUDY"	"study_backed"	"S1"	"S1 Linguistic features § / S2 pp.219-233"	""
"OD-0088"	"A1"	"state"	"قديم"	""	"gdim"	"오래된"	"old"	"word"	"phonology"	"g realization"	"ORAN_STUDY"	"study_backed"	"S1"	"S1 Linguistic features § / S2 pp.219-233"	"gdim~qdim 교대"
"OD-0089"	"A1"	"state"	"ظلمة"	""	"delma"	"어둠"	"darkness"	"word"	"phonology"	"stopped interdental"	"ORAN_STUDY"	"study_backed"	"S1"	"S1 Linguistic features § / S2 pp.219-233"	"Oran 음운 기술"
"OD-0090"	"A1"	"state"	"فارغ"	""	"faregh"	"빈"	"empty"	"word"	"none"	"common"	"ALGERIAN_COMMON"	"native_review_required"	"S4"	"S4 country-level comparison only"	"khawi와 비교"
"OD-0091"	"A1"	"state"	"راني هنا"	""	"rani hna"	"나 여기 있어"	"I am here"	"phrase"	"lexicon"	"ra-"	"PEDAGOGICAL_COMPOSED"	"native_review_required"	"S3"	"S3 thesis: negation and ra-"	"Oran ra- 연구; 문장 원어민 확인 필요"
"OD-0092"	"A1"	"state"	"راهو قريب"	""	"rahu grib"	"그는 가까이 있어"	"he is nearby"	"phrase"	"phonology"	"g realization"	"PEDAGOGICAL_COMPOSED"	"native_review_required"	"S1"	"constructed from cited forms"	"ra- + 검증 어휘 조합"
"OD-0093"	"A1"	"state"	"ما نفهمش"	""	"ma nefhemch"	"이해 못 해"	"I do not understand"	"phrase"	"grammar"	"ma...ch"	"PEDAGOGICAL_COMPOSED"	"native_review_required"	"S3"	"S3 thesis: negation and ra-"	"Oran 부정 패턴"
"OD-0094"	"A1"	"state"	"نفهم شوية"	""	"nefhem chwiyya"	"조금 이해해"	"I understand a little"	"phrase"	"none"	"common"	"PEDAGOGICAL_COMPOSED"	"native_review_required"	"S3"	"S3 thesis: negation and ra-"	""
"OD-0095"	"A2"	"state"	"غادي نخدم"	""	"ghadi nekhdem"	"나는 일할 거야"	"I will work"	"phrase"	"grammar"	"ghadi"	"PEDAGOGICAL_COMPOSED"	"native_review_required"	"S1"	"constructed from cited forms"	"Oran 미래 표지 조합"
"OD-0096"	"A2"	"state"	"ما لقيتش خدمة"	""	"ma lqitch khedma"	"일자리를 못 찾았어"	"I did not find a job"	"phrase"	"grammar"	"ma...ch"	"PEDAGOGICAL_COMPOSED"	"native_review_required"	"S1"	"constructed from cited forms"	"CORVAM 전사 ma lqa-ch를 1인칭 교육형으로 변환"
